Business Name,Phone,PHONE_FOUND,Category,District,Taluka,Address,Rating,Reviews,Website,Facebook,Instagram,WhatsApp,Maps URL,Lead Type,lead_status,listing_opened,listing_failure_reason,whatsappStatus,contactedAt,lastMessage,notes,optOut,Export Date
Vaidyanath Academy Parli Vaijnath,6916281531,True,MHT CET Classes,Beed,Parli,"Vidyanagar, Parli Vaijnath, Maharashtra 431515",4.0,,http://vaidyanathacademy.tcyonline.com,,,6916281531,"https://www.google.com/maps/place/Vaidyanath+Academy,+Parli+Vaijnath/data=!4m7!3m6!1s0x3bcff76717c0e19d:0x75e965879506da59!8m2!3d18.8494132!4d76.5213864!16s%2Fg%2F11lg3lxx89!19sChIJneHAF2f3zzsRWdoGlYdl6XU?authuser=0&hl=en&rclk=1",,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Guru Abacus Academy,8509147217,True,Abacus Classes,Beed,Parli,"TPS Colony, Parli Vaijnath, Maharashtra 431520",,,http://theabacusguru.in,,,8509147217,https://www.google.com/maps/place/GURU+ABACUS+ACADEMY/data=!4m7!3m6!1s0x3bcff7b4de7b2b97:0xbca326534fce9ea8!8m2!3d18.8626115!4d76.5228101!16s%2Fg%2F11qb64kmrg!19sChIJlyt73rT3zzsRqJ7OT1Mmo7w?authuser=0&hl=en&rclk=1,,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Smaartus Abacus Classes Beed Maharashtra,9404889087,True,Abacus Classes,Beed,Dharur,"Second floor, Daily Zunjar Neta, Rising Star A, Play School, in front of Pravin Bhandi Bhandar, Malives, Beed, Maharashtra 431122",,,https://smaartusabacus.com,,,9404889087,https://www.google.com/maps/place/Smaartus+Abacus+Classes+Beed+maharashtra/data=!4m7!3m6!1s0x3bc52b36f7174531:0xf61c4cb9c6519f11!8m2!3d18.9934859!4d75.7608023!16s%2Fg%2F11z2xqsb0s!19sChIJMUUX9zYrxTsREZ9RxrlMHPY?authuser=0&hl=en&rclk=1,,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Vishva Super Abacus Academy,9604583082,True,Abacus Classes,Beed,Shirur Kasar,"Kadam Residency opposite police station behind rajgad plzza karegaon tal. shirur dist, Maharashtra 412220",,9,https://vishvasuperabacusacademy.in,,,9604583082,https://www.google.com/maps/place/Vishva+Super+Abacus+Academy/data=!4m7!3m6!1s0x3bc3293f8003ba81:0x6645e140cb9de65b!8m2!3d18.7826399!4d74.2956875!16s%2Fg%2F11z2sn1xt2!19sChIJgboDgD8pwzsRW-ady0DhRWY?authuser=0&hl=en&rclk=1,,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
S Tech Cctv & Security Systems,9970078143,True,Computer Institute,Beed,Kaij,"behind Bus Stand, near Darvesh Hotel, Kaij, Maharashtra 431123",4.6,14,http://stechcctv.in,,,9970078143,https://www.google.com/maps/place/S+tech+CCTV+%26+Security+Systems/data=!4m7!3m6!1s0x3bc53f76929e57e1:0x8bad2bc35283d035!8m2!3d18.7132879!4d76.0693025!16s%2Fg%2F11c72lw57s!19sChIJ4VeeknY_xTsRNdCDUsMrrYs?authuser=0&hl=en&rclk=1,,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Mark 1 Computer Education,8509147217,True,Computer Institute,Beed,Parli,"PANCHSHIL NAGAR CORNER, SHIVAJI CHOWK, Vidyanagar, Parli Vaijnath, Maharashtra 431515",4.1,14,http://mkcl.org,,,8509147217,https://www.google.com/maps/place/Mark-1+Computer+Education/data=!4m7!3m6!1s0x3bcff719d32cd755:0x204af3dd505596a6!8m2!3d18.848027!4d76.5216821!16s%2Fg%2F11f5h8cr8p!19sChIJVdcs0xn3zzsRppZVUN3zSiA?authuser=0&hl=en&rclk=1,,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Navgan Shikshan Sanstha Rajuri's Arts Commerce & Science College Parli Vaijnath,6916281531,True,Competitive Exam Classes,Beed,Parli,"Highway 169, Basweshwar Colony, Parli Vaijnath, Parli rural, Maharashtra 431515",4.0,,http://navgancollegeparli.com,,,6916281531,"https://www.google.com/maps/place/Navgan+Shikshan+Sanstha+Rajuri%27s+Arts,+Commerce+%26+Science+College,+Parli+Vaijnath/data=!4m7!3m6!1s0x3bcff72176aec347:0x3663046f36ec517!8m2!3d18.8409415!4d76.5291436!16s%2Fg%2F119vjn_48!19sChIJR8OudiH3zzsRF8Vu80YwZgM?authuser=0&hl=en&rclk=1",,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Global Computer,9423472192,True,Computer Institute,Beed,Georai,"FD Square, Main Rd, below Jio Office, Saraswati Colony, Gajanan Nagar, Gevrai, Maharashtra 431127",3.8,4,http://mkcl.org,,,9423472192,https://www.google.com/maps/place/Global+Computer/data=!4m7!3m6!1s0x3bdad8e71d08be63:0x56aba25d1ce05ed8!8m2!3d19.2637173!4d75.7524038!16s%2Fg%2F11f1y6d_wt!19sChIJY74IHefY2jsR2F7gHF2iq1Y?authuser=0&hl=en&rclk=1,,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Hon. Ratnakarraoji Gutte Pvt Industrial Training Institute,8509147217,True,Training Institute,Beed,Parli,"Gangakhed-Parli Highway, Wadgaon (ST, Tq, Sonpeth, Maharashtra 431516",,,https://hrgitipvt.com,,,8509147217,https://www.google.com/maps/place/Hon.+Ratnakarraoji+Gutte+%28PVT%29+Industrial+Training+Institute/data=!4m7!3m6!1s0x3bcfe5b5a7a6be89:0x494860fe0bbb0427!8m2!3d18.9451497!4d76.6512112!16s%2Fg%2F11nqg_q9k6!19sChIJib6mp7XlzzsRJwS7C_5gSEk?authuser=0&hl=en&rclk=1,,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Shiksha Vistar,8412841282,True,Computer Institute,Beed,Dharur,"Kaij - Dharur Rd, near Rajmata jijau College, Swaraj Nagar, Kasba Vibhag Kille Dharur, Dharur, Maharashtra 431124",,,http://shikshavistar.com,,,8412841282,https://www.google.com/maps/place/Shiksha+vistar/data=!4m7!3m6!1s0x3bc547341cb37897:0xe294773596a390e5!8m2!3d18.8126786!4d76.1134193!16s%2Fg%2F11mkv667ft!19sChIJl3izHDRHxTsR5ZCjljV3lOI?authuser=0&hl=en&rclk=1,,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Vikramrao Munde Podar Learn School Kaij,7141042525,True,Spoken English,Beed,Kaij,"Salegaon, Maharashtra 431123",,,http://vmpls.in,,,7141042525,"https://www.google.com/maps/place/Vikramrao+Munde+Podar+Learn+School,+Kaij/data=!4m7!3m6!1s0x3bc53f2740092543:0x7d9b12c391b6c3a1!8m2!3d18.6759724!4d76.0589216!16s%2Fg%2F11sq80lrl4!19sChIJQyUJQCc_xTsRocO2kcMSm30?authuser=0&hl=en&rclk=1",,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
