Business Name,Phone,PHONE_FOUND,Category,District,Taluka,Address,Rating,Reviews,Website,Facebook,Instagram,WhatsApp,Maps URL,Lead Type,lead_status,listing_opened,listing_failure_reason,whatsappStatus,contactedAt,lastMessage,notes,optOut,Export Date
Kulkarni Education,9930434232,True,11th 12th Science Classes,Beed,Beed,"Ranganath Krupa, Satwai maidan road, in front of HP Gas agency, Malives, Beed, Maharashtra 431122",5.0,5,,,,9930434232,"https://www.google.com/maps/place/Kulkarni+Education/@18.9962995,75.7605995,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52b5abd7371e1:0xe52dbf19db637046!8m2!3d18.9962995!4d75.7605995!16s%2Fg%2F11j65jjz3d?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYwMy4xIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Kunda Proactive Abacus Class,7507778616,True,Abacus Classes,Beed,Patoda,"66JQ 7CR, Hanuman Nagar , behind SBI bank ,kanhan tah, dist, parseoni, Maharashtra 441401",5.0,2,,,,7507778616,https://www.google.com/maps/place/Kunda+proactive+Abacus+class/data=!4m7!3m6!1s0x3bd4cf003ad8d547:0xc9e959a5a51554e2!8m2!3d21.2307287!4d79.2385114!16s%2Fg%2F11vxk525c4!19sChIJR9XYOgDP1DsR4lQVpaVZ6ck?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Mahi Abacus Academy,7498753163,True,Abacus Classes,Beed,Patoda,"33FR 49J, Saubhagya Nagar, Besa, rode, Besa Pipla, Maharashtra 440037",5.0,,,,,7498753163,https://www.google.com/maps/place/Mahi+abacus+academy/data=!4m7!3m6!1s0x3bd4bf0076fa98c3:0x7666b14dec365d31!8m2!3d21.0734428!4d79.0908145!16s%2Fg%2F11lnxjd1rs!19sChIJw5j6dgC_1DsRMV027E2xZnY?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Radiant Speaking English Classes,8830468970,True,Spoken English,Beed,Shirur Kasar,"Revenue Colony, Shirur, Maharashtra 412210",5.0,40,,,,8830468970,https://www.google.com/maps/place/Radiant+Speaking+English+Classes/data=!4m7!3m6!1s0x3bc32dc701d2c18d:0x20b1865b8a49bac3!8m2!3d18.8254418!4d74.3735978!16s%2Fg%2F11f123hz_9!19sChIJjcHSAcctwzsRw7pJiluGsSA?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Rangoli Sangit Vadya Kendra,9922226004,True,English Speaking Classes,Beed,Dharur,"Shop No, 2 Market, Uday Nagar, किल्ले, Dharur, Maharashtra 431124",5.0,1,,,,9922226004,https://www.google.com/maps/place/Rangoli+Sangit+Vadya+Kendra/data=!4m7!3m6!1s0x3bc54772cf36702f:0x964498325c35ff6b!8m2!3d18.8194495!4d76.112028!16s%2Fg%2F11q4bsp18j!19sChIJL3A2z3JHxTsRa_81XDKYRJY?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9881050444,True,Training Institute,Beed,Ambejogai,"Raghukul building, near, Prashant Nagar, Ambajogai, Maharashtra 431515",5.0,93,,,,9881050444,"https://www.google.com/maps/place/Parth+Academy+-+Best+Handwriting+Classes+in+Ambajogai+%7C+Best+English+Handwriting+Classes+%7C+Best+Marathi+Handwriting+Classes/@18.7313675,76.3888569,17z/data=!4m10!1m2!2m1!1sTraining+Institute+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55ff79d32cfab:0x836263b88de1ed56!8m2!3d18.7283665!4d76.3912025!15sCixUcmFpbmluZyBJbnN0aXR1dGUgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVotIit0cmFpbmluZyBpbnN0aXR1dGUgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPdHJhaW5pbmdfY2VudGVy4AEA!16s%2Fg%2F11vz1p63rb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8766550642,True,Training Institute,Beed,Ambejogai,"Anand Nagar, Ambajogai, Maharashtra 431515",5.0,65,,,,8766550642,"https://www.google.com/maps/place/VIVEKANAND+CLASSES,+PCB+,PCM+AMBAJOGAI/@18.7283665,76.3866964,17z/data=!4m10!1m2!2m1!1sTraining+Institute+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55f91200914c1:0x5c52074718ecd135!8m2!3d18.7298129!4d76.3945722!15sCixUcmFpbmluZyBJbnN0aXR1dGUgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVotIit0cmFpbmluZyBpbnN0aXR1dGUgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEXZWR1Y2F0aW9uYWxfaW5zdGl0dXRpb26aASNDaFpEU1VoTk1HOW5TMFZKUTBGblNVTkljSEpVY21WQkVBReABAPoBBAgAEEo!16s%2Fg%2F11j4hd407s?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8446181810,True,Tuition Classes,Beed,Ambejogai,"Guruwar Peth, Gawli Pura, Ambajogai, Maharashtra 431517",5.0,7,,,,8446181810,"https://www.google.com/maps/place/KHOT+CHEMISTRY+CLASSES+(KCC),+Best+Coaching+For+PCM+%7C+PCB+%7C+PCMB+%26+All+Competitive+Exam+Coaching+Centre/@18.7340437,76.3763748,16z/data=!4m10!1m2!2m1!1sTuition+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55fb6df42900d:0x90a4d4ae820ba68b!8m2!3d18.7284944!4d76.3936487!15sCilUdWl0aW9uIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVoqIih0dWl0aW9uIGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJwV1JrMUVRa05OTW1nMlpETmFRMHhXUm14V01IaHJWV3BDU0ZkWFl4QULgAQD6AQQIABAZ!16s%2Fg%2F11t2y2zvlf?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8087888955,True,Coaching Classes,Beed,Ashti,"Flat No 301, Namo Appartment, Pipeline Road, Maliwada, Sawedi, Ashti, Maharashtra 414203",5.0,2,,,,8087888955,"https://www.google.com/maps/place/SHIKSHA+MANDIR+ACADEMY+PRIVATE+LIMITED/@21.1995162,73.5710002,7z/data=!4m10!1m2!2m1!1sCoaching+Classes+in+Ashti,+Maharashtra!3m6!1s0x3bc4b1fdd255e8bd:0x839403341f87ee64!8m2!3d18.8033918!4d75.1769734!15sCiZDb2FjaGluZyBDbGFzc2VzIGluIEFzaHRpLCBNYWhhcmFzaHRyYVonIiVjb2FjaGluZyBjbGFzc2VzIGluIGFzaHRpIG1haGFyYXNodHJhkgEQZWR1Y2F0aW9uX2NlbnRlcpoBI0NoWkRTVWhOTUc5blMwVkpRMEZuU1VSMGIyOWZNMU4zRUFF4AEA-gEECAAQOw!16s%2Fg%2F11l2hpjgkt?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,9503287304,True,Coaching Classes,Beed,Ashti,"Mangalwarpura, Ashti, Maharashtra 442202",5.0,3,,,,9503287304,"https://www.google.com/maps/place/Shivsmruti+cochin+center/@18.8134335,70.548009,7z/data=!4m10!1m2!2m1!1sCoaching+Classes+in+Ashti,+Maharashtra!3m6!1s0x3bd437f0285a4d7f:0xef1898ba751d4b9d!8m2!3d21.20809!4d78.19634!15sCiZDb2FjaGluZyBDbGFzc2VzIGluIEFzaHRpLCBNYWhhcmFzaHRyYVonIiVjb2FjaGluZyBjbGFzc2VzIGluIGFzaHRpIG1haGFyYXNodHJhkgEQZWR1Y2F0aW9uX2NlbnRlcpoBJENoZERTVWhOTUc5blMwVkpRMEZuU1VSb2Rrb3labXhSUlJBQuABAPoBBAgAEDs!16s%2Fg%2F11ptyffdfl?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,7447241212,True,Academy,Beed,Dharur,Sharda English School 5.0(2) Kindergarten School · R4F7 Q8C Closed · Opens 10 am Mon  Directions,5.0,5,,,,7447241212,https://www.google.com/maps/place/Sharda+English+School/data=!4m7!3m6!1s0x3bc5479407a4a4c3:0x4616a637908e1596!8m2!3d18.8244266!4d76.1132572!16s%2Fg%2F11ss9x002w!19sChIJw6SkB5RHxTsRlhWOkDemFkY?authuser=0&hl=en&rclk=1,NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8686005050,True,Computer Institute,Beed,,"Mominpura road, Barsi Naka Cir, Beed, Maharashtra 431100",5.0,13,,,,8686005050,"https://www.google.com/maps/place/Rising+star+computer+institute/@18.9904605,75.7271181,14z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Beed,+Maharashtra!3m6!1s0x3bc52ba0bf85b53b:0xd11badc25e6da471!8m2!3d18.9790147!4d75.7653958!15sCidDb21wdXRlciBJbnN0aXR1dGUgaW4gQmVlZCwgTWFoYXJhc2h0cmFaKCImY29tcHV0ZXIgaW5zdGl0dXRlIGluIGJlZWQgbWFoYXJhc2h0cmGSARBlZHVjYXRpb25fY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4R1Qxb3hVakZUZWs1WVVsUkdSMk16YXpWaE1VRXpZWHBhV1ZkWFl4QULgAQD6AQQIABAr!16s%2Fg%2F11myh14s4l?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8788502500,True,Competitive Exam Classes,Beed,Ambejogai,"Adarsh Colony, Magarwadi, Maharashtra 431515",5.0,10,,,,8788502500,"https://www.google.com/maps/place/Kshamata+Vardhan+Akadami/@18.7340437,76.3663326,15z/data=!4m10!1m2!2m1!1sCompetitive+Exam+Classes+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55e585459c299:0x69a21ec8b267d618!8m2!3d18.7312981!4d76.3957246!15sCjJDb21wZXRpdGl2ZSBFeGFtIENsYXNzZXMgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVozIjFjb21wZXRpdGl2ZSBleGFtIGNsYXNzZXMgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPY29hY2hpbmdfY2VudGVy4AEA!16s%2Fg%2F11dzdhk2vy?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,9763912710,True,Computer Institute,Beed,Ashti,"RCV5 RQ8, Ashti, Maharashtra 413303",5.0,1,,,,9763912710,"https://www.google.com/maps/place/Narveer+Computer+Institute,+Ashti+(NCI)/@21.2001289,73.5717645,7z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Ashti,+Maharashtra!3m6!1s0x3bc43f15bba1dbc3:0x4744b422c6806ea1!8m2!3d17.8445458!4d75.4094447!15sCihDb21wdXRlciBJbnN0aXR1dGUgaW4gQXNodGksIE1haGFyYXNodHJhkgEbc29mdHdhcmVfdHJhaW5pbmdfaW5zdGl0dXRl4AEA!16s%2Fg%2F11dy7dgk_3?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,7083932815,True,Computer Institute,Beed,Ashti,"Shree Ganesh Computers, Station Road, near State Bank of India, Maliwada, Ashti, Maharashtra 414203",5.0,2,,,,7083932815,"https://www.google.com/maps/place/SHREE+GANESH+COMPUTERS/@17.8445458,70.7951869,7z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Ashti,+Maharashtra!3m6!1s0x3bc4b198e989d3f3:0xd15f78fb865d627d!8m2!3d18.8047102!4d75.1741041!15sCihDb21wdXRlciBJbnN0aXR1dGUgaW4gQXNodGksIE1haGFyYXNodHJhWikiJ2NvbXB1dGVyIGluc3RpdHV0ZSBpbiBhc2h0aSBtYWhhcmFzaHRyYZIBEGNvbXB1dGVyX3NlcnZpY2WaAURDaTlEUVVsUlFVTnZaRU5vZEhsalJqbHZUMjFLUmxWNmFIQlVTRVpXVmtWa1RGSnNUbFZWV0hCSVYwZEtVbEV5WXhBQuABAPoBBAgAEEQ!16s%2Fg%2F11t_jxg7_k?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,8408844487,True,Computer Institute,Beed,Ashti,"Akoli, near ZILHA PARISHAD SCHOOL, Ashti, Maharashtra 431507",5.0,5,,,,8408844487,"https://www.google.com/maps/place/Swarajay+Computer+Ashti/@17.8445458,70.7951869,7z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Ashti,+Maharashtra!3m6!1s0x3bdabdaa094c3597:0xaadffd6cf3d9b58e!8m2!3d19.3787036!4d76.2235855!15sCihDb21wdXRlciBJbnN0aXR1dGUgaW4gQXNodGksIE1haGFyYXNodHJhkgEQZWR1Y2F0aW9uX2NlbnRlcuABAA!16s%2Fg%2F11f38jh0v4?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
Results,9730417070,True,Computer Institute,Beed,Ashti,"Near, MSEB, Nagar Beed Road, Ashti, Maharashtra 414203",5.0,2,,,,9730417070,"https://www.google.com/maps/place/Shivsai+Computers+%26+Multi+Services+Ashti/@17.8445458,70.7951869,7z/data=!4m10!1m2!2m1!1sComputer+Institute+in+Ashti,+Maharashtra!3m6!1s0x3bc4b1a495b9b013:0xf65ad38341525ec!8m2!3d18.8024547!4d75.1727249!15sCihDb21wdXRlciBJbnN0aXR1dGUgaW4gQXNodGksIE1haGFyYXNodHJhkgENaW50ZXJuZXRfY2FmZeABAA!16s%2Fg%2F11v66my0dx?entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
S.p.tution Classes And Abacus Vedic Maths Classes,7720060264,True,Abacus Classes,Beed,Patoda,"33MQ Q4Q, Besa Rd, Besa, Besa Pipla, Maharashtra 440037",5.0,4,,,,7720060264,"https://www.google.com/maps/place/S.P.Tution+classes+and+abacus,+Vedic+maths+classes/data=!4m7!3m6!1s0x3bd4bf0059878735:0xbced072f48df4984!8m2!3d21.0844532!4d79.0878732!16s%2Fg%2F11y55s_v_z!19sChIJNYeHWQC_1DsRhEnfSC8H7bw?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Sahyadri Computer Institute Georai,9767159150,True,Coaching Classes,Beed,Georai,"Siddhivinayak Colony, Gajanan Nagar, Gevrai, Maharashtra 431127",5.0,15,,,,9767159150,https://www.google.com/maps/place/SAHYADRI+COMPUTER+INSTITUTE+GEORAI/data=!4m7!3m6!1s0x3bdad9fbdd951e95:0x7a0343daf084807b!8m2!3d19.2652511!4d75.7517919!16s%2Fg%2F11v9jywx1w!19sChIJlR6V3fvZ2jsRe4CE8NpDA3o?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Samarth Computer,8308087543,True,Computer Institute,Beed,Patoda,"Chhatrapati Shivaji Maharaj Chowk, below Ashirwad Bank, Patoda, Maharashtra 414204",5.0,3,,,,8308087543,https://www.google.com/maps/place/Samarth+Computer/data=!4m7!3m6!1s0x3bc4cf75857e9f83:0x11335a0d74b2b9c0!8m2!3d18.8086277!4d75.4818639!16s%2Fg%2F11z0_fl_2m!19sChIJg59-hXXPxDsRwLmydA1aMxE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Samarth Computers And Multiservices,9673922232,True,Computer Institute,Beed,Patoda,"Barshi road, Patoda, Maharashtra 414204",5.0,1,,,,9673922232,https://www.google.com/maps/place/SAMARTH+COMPUTERS+AND+MULTISERVICES/data=!4m7!3m6!1s0x3bc4c5c8cf27b727:0x5a257c60d4706066!8m2!3d18.8012337!4d75.4827153!16s%2Fg%2F11hbq9fsnq!19sChIJJ7cnz8jFxDsRZmBw1GB8JVo?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Scholars Biology House,9890408009,True,Science Classes,Beed,,"XQH5 W95, Kausar Nagar, Bir, Beed, Maharashtra 431122",5.0,1,,,,9890408009,"https://www.google.com/maps/place/SCHOLARS+BIOLOGY+HOUSE/@18.9797624,75.7584855,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52be7a9a2d0d3:0x80d3810e64108d42!8m2!3d18.9797624!4d75.7584855!16s%2Fg%2F11sv08t3qv?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Shri Tambweshwar Computer Education,9890300398,True,Computer Institute,Beed,Kaij,"Main, Road, Kaij, Maharashtra 431123",5.0,1,,,,9890300398,https://www.google.com/maps/place/Shri+Tambweshwar+Computer+Education/data=!4m7!3m6!1s0x3bc53f00082ae705:0xae0e45337240fff2!8m2!3d18.7139001!4d76.0676879!16s%2Fg%2F11vk70kbwd!19sChIJBecqCAA_xTsR8v9AcjNFDq4?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Smaartus Abacus Classes,7004652791,True,Abacus Classes,Beed,Patoda,"54VV FCG, Bhilgaon, Maharashtra 440029",5.0,1,,,,7004652791,https://www.google.com/maps/place/Smaartus+Abacus+Classes/data=!4m7!3m6!1s0x3bd4c70046527911:0x677366b85729e970!8m2!3d21.1936866!4d79.1435799!16s%2Fg%2F11vsjcnvgm!19sChIJEXlSRgDH1DsRcOkpV7hmc2c?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Spoken English Academy,8888931001,True,English Speaking Classes,Beed,Dharur,"1st floor Near, Yashwantrao Nade Complex, Bus stand, Shivaji Nagar, Murud, Maharashtra 413510",5.0,2,,,,8888931001,https://www.google.com/maps/place/Spoken+English+Academy/data=!4m7!3m6!1s0x3bc571e656942e23:0x811ceb05b4460a64!8m2!3d18.402685!4d76.242004!16s%2Fg%2F11vx1hf4bv!19sChIJIy6UVuZxxTsRZApGtAXrHIE?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Success Computer Education Shirur,9890049005,True,Computer Institute,Beed,Shirur Kasar,"Shirur S.T.Stand Road, Shirur, Maharashtra 412210",5.0,36,,,,9890049005,https://www.google.com/maps/place/Success+Computer+Education+Shirur/data=!4m7!3m6!1s0x3bc32dc7a7477911:0x7c4913300fa85f18!8m2!3d18.8263679!4d74.373344!16s%2Fg%2F11f08rzvf6!19sChIJEXlHp8ctwzsRGF-oDzATSXw?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Swapnil Computer Typing Institute.,8857879092,True,Computer Institute,Beed,Parli,"Arunodya market shop no.84, Parli Vaijnath, Maharashtra 431515",5.0,1,,,,8857879092,https://www.google.com/maps/place/Swapnil+Computer+Typing+Institute./data=!4m7!3m6!1s0x3bcff7c166972793:0x24f6af121eb6db78!8m2!3d18.8481332!4d76.5273936!16s%2Fg%2F11h6m6dqkw!19sChIJkyeXZsH3zzsReNu2HhKv9iQ?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
The Universe Spoken English & Personality Development Academy,9860605520,True,English Speaking Classes,Beed,Patoda,"424, Krida Square Rd, beside south point High School, Krida Chowk, Hanuman Nagar, Nagpur, Maharashtra 440009",5.0,100,,,,9860605520,https://www.google.com/maps/place/The+Universe+Spoken+English+%26+Personality+Development+Academy/data=!4m7!3m6!1s0x3bd4c7b14fb33adf:0x1d84b97df6c9e403!8m2!3d21.1297559!4d79.1046446!16s%2Fg%2F11tmxh2t0y!19sChIJ3zqzT7HH1DsRA-TJ9n25hB0?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Tipale Abacus & Coaching Classes Beed,9529758075,True,Abacus Classes,Beed,,"Tipale Abacus & Coaching Classes, 1, Canal Rd, near Palakshi dressing home, Shinde Nagar, Beed, Maharashtra 431122",5.0,96,,,,9529758075,"https://www.google.com/maps/place/Tipale+Abacus+%26+Coaching+Classes,+Beed/@19.004675,75.749755,17z/data=!3m1!4b1!4m6!3m5!1s0x3bc52b5460b1d11b:0x30bce58f088b2b74!8m2!3d19.004675!4d75.749755!16s%2Fg%2F11khzbxtt5?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Ultimate Computers Georai,9422295496,True,Computer Institute,Beed,Georai,"Front Of, New High School, Takadgaon Rd, Ahilya Nagar, Gevrai, Maharashtra 431127",5.0,5,,,,9422295496,"https://www.google.com/maps/place/ULTIMATE+COMPUTERS,GEORAI/data=!4m7!3m6!1s0x3bdad9e285f07ee1:0x8788136e2d73e785!8m2!3d19.263658!4d75.7528207!16s%2Fg%2F11j2xdvwx7!19sChIJ4X7wheLZ2jsRhedzLW4TiIc?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Unique Coaching Classes,9423865476,True,Coaching Classes,Beed,Parli,"RGX9 HPJ, Sharda Nagar, Vidyanagar, Parli Vaijnath, Maharashtra 431515",5.0,1,,,,9423865476,https://www.google.com/maps/place/Unique+Coaching+Classes/data=!4m7!3m6!1s0x3bcff7f457eb6111:0x9cc4f4ee1356746c!8m2!3d18.8491414!4d76.5193885!16s%2Fg%2F11trthywn_!19sChIJEWHrV_T3zzsRbHRWE-70xJw?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Waghmode Science Academy Shirur,8485832664,True,Tuition Classes,Beed,Shirur Kasar,"3rd floor, Bora plaza, Revenue Colony, Shirur, Maharashtra 412210",5.0,,,,,8485832664,"https://www.google.com/maps/place/Waghmode+science+Academy+,shirur/data=!4m7!3m6!1s0x3bc32d007fc59cbf:0x24b87cfab096ddc6!8m2!3d18.8247519!4d74.3751964!16s%2Fg%2F11vt57r1_g!19sChIJv5zFfwAtwzsRxt2WsPp8uCQ?authuser=0&hl=en&rclk=1",NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Edunation Spoken English And Basic Grammar,9657860602,True,English Speaking Classes,Beed,Patoda,"Manewada Road, Data Tech, near Rakshak super market, Bajrang Nagar Rameshwari, Jawahar Nagar,Shardha square, police quarterNagpur, Ayodhya nagar, Nagpur, Maharashtra 440024",4.9,,,,,9657860602,https://www.google.com/maps/place/EduNation+Spoken+English+and+Basic+Grammar/data=!4m7!3m6!1s0x3bd4bf56be68e649:0xdc3f3feb1f7a3b72!8m2!3d21.1213043!4d79.1081314!16s%2Fg%2F1q69k8hhk!19sChIJSeZovla_1DsRcjt6H-s_P9w?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Login Online And Computer Services,8788939392,True,Computer Institute,Beed,Kaij,"RM complex, Umri Road, Kaij, Maharashtra 431123",4.9,23,,,,8788939392,https://www.google.com/maps/place/Login+Online+and+Computer+Services/data=!4m7!3m6!1s0x3bc53f7692aac8ff:0x204fb8cbd6c3cf7!8m2!3d18.7150059!4d76.0650327!16s%2Fg%2F1hg4v0tw3!19sChIJ_8iqknY_xTsR9zxsvYz7BAI?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Parth Computer Best Computer Institute In Sindewahi,9594837847,True,Computer Institute,Beed,Patoda,"SORATE BUILDING, MUL ROAD, opp. to NEW LAXMI TALKIES, Sindewahi, Maharashtra 441222",4.9,55,,,,9594837847,https://www.google.com/maps/place/Parth+computer-Best+Computer+Institute+in+Sindewahi/data=!4m7!3m6!1s0x3a2cc3f474b3a063:0x2af347b622c2ede5!8m2!3d20.2903847!4d79.6555424!16s%2Fg%2F11bxfj4yy2!19sChIJY6CzdPTDLDoR5e3CIrZH8yo?authuser=0&hl=en&rclk=1,NO_WEBSITE,FULL_LEAD,YES,,not_contacted,,,,,2026-07-02 20:57:27
Results,9595246816,True,Training Institute,Beed,Ambejogai,"in front of Yogeshwari Primary School, Prashant Nagar, Morewadi, Ambajogai, Maharashtra 431515",4.9,445,,,,9595246816,"https://www.google.com/maps/place/Ajay+Infotech/@18.7283842,76.3931749,17z/data=!4m10!1m2!2m1!1sTraining+Institute+in+Ambejogai,+Maharashtra!3m6!1s0x3bc55f6a553d5af1:0x2b362df319a24cdb!8m2!3d18.7298083!4d76.388491!15sCixUcmFpbmluZyBJbnN0aXR1dGUgaW4gQW1iZWpvZ2FpLCBNYWhhcmFzaHRyYVotIit0cmFpbmluZyBpbnN0aXR1dGUgaW4gYW1iZWpvZ2FpIG1haGFyYXNodHJhkgEPdHJhaW5pbmdfY2VudGVymgFEQ2k5RFFVbFJRVU52WkVOb2RIbGpSamx2VDJ4Q2JscEVRalJUVkVwNVdsVlNkazFzUlRKVVJ6RTJaREprWVdSRlJSQULgAQD6AQQIeRBB!16s%2Fg%2F11dd_lsqxb?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDYxNi4wIKXMDSoASAFQAw%3D%3D",NO_WEBSITE,PARTIAL_LEAD,YES,normal_click: full extraction incomplete,not_contacted,,,,,2026-07-02 20:57:27
