Lead Score,Priority,Class Name,Category,Rating,Reviews,Mobile,WhatsApp,Website,Address,Taluka,District,Google Maps Name Link,Reason Why Good Client
70,HIGH PRIORITY,Vighnaharta Computers,"Computer Classes, Tuition",5.0,13,9860010777,9860010777,,"Tarakpur, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Vighnaharta Computers/data=!4m7!3m6!1s0x3bdcb1f473d14659:0xee151e4ada5ccf33!8m2!3d19.0993346!4d74.7365429!16s/g/11jmx1vq85!19sChIJWUbRc_Sx3DsRM89c2koeFe4,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Yash Classes,Tuition,5.0,5,9370499365,9370499365,,"Anand Nagar East, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Yash Classes/data=!4m7!3m6!1s0x3bdcbb1d74bad117:0x32aca97a4d91a9ad!8m2!3d19.1171607!4d74.7422859!16s/g/11r991_49g!19sChIJF9G6dB273DsRramRTXqprDI,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,'my English Hub' Spoken Academy,"Spoken English, Tuition, English Academy",4.9,16,8857094845,8857094845,,"Tarakpur, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/''MY ENGLISH HUB' Spoken Academy'/data=!4m7!3m6!1s0x3bdcbb37f14ff32d:0x2fa26eca72489c99!8m2!3d19.1059916!4d74.7303984!16s/g/11n06nn0b9!19sChIJLfNP8Te73DsRmZxIcspuoi8,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,8 To 10 All Subjects Ahmednagar Vision Academy,Tuition,4.9,43,8830110501,8830110501,,"Nepti Suburban, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Best Coaching Classes 8 to 10 All Subjects Ahmednagar Vision Academy/data=!4m7!3m6!1s0x3bdcba7dea5abf23:0xebadecdf55742870!8m2!3d19.1198772!4d74.7349513!16s/g/11f32mrvp7!19sChIJI79a6n263DsRcCh0Vd_sres,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Anomalous Coaching Classes,"IIT JEE, NEET, NDA, Tuition",4.9,445,8857087569,8857087569,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/ANOMALOUS COACHING CLASSES(IIT-JEE/NEET/MHT-CET/NDA)/data=!4m7!3m6!1s0x3bdcba89b8bb8e55:0x3d9d71bee93c65cc!8m2!3d19.1253226!4d74.7485084!16s/g/11ddxs8c1j!19sChIJVY67uIm63DsRzGU86b5xnT0,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Bedekar's English Class,"Spoken English, Tuition, English Academy",4.9,8,9890903000,9890903000,,"Nalegaon, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Bedekar's English Class/data=!4m7!3m6!1s0x3bdcb061a8ff2eb1:0x7d99f7f6f72803f7!8m2!3d19.0938578!4d74.7364277!16s/g/11fxw8s715!19sChIJsS7_qGGw3DsR9wMo9_b3mX0,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Colours Drawing Potrait Rangoli And Mahendi Academy,SSC,4.9,89,9890351213,9890351213,,"Savedi, Ahmednagar",,Ahmednagar,"https://www.google.com/maps/place/Colours Drawing,Potrait Rangoli and Mahendi Academy/data=!4m7!3m6!1s0x3bdcba9c9e48b2cf:0x96710d5043a8e74b!8m2!3d19.1189283!4d74.7480516!16s/g/11c2pg17ck!19sChIJz7JInpy63DsRS-eoQ1ANcZY",strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Durekar Science Academy,"Tuition, Science",4.9,162,9595953085,9595953085,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Durekar Science Academy/data=!4m7!3m6!1s0x3bdcba62b5ee2a59:0xb853b86b5e0158b8!8m2!3d19.1252293!4d74.7328691!16s/g/11td8c60pv!19sChIJWSrutWK63DsRuFgBXmu4U7g,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Focus Computer Ahmednagar,"Computer Classes, Tuition",4.9,400,8380075555,8380075555,,"Ves, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Focus Computer Ahmednagar/data=!4m7!3m6!1s0x3bdcb05fc51fd9f1:0x29c7fee3f469760f!8m2!3d19.0895136!4d74.7356865!16s/g/11f57k1pry!19sChIJ8dkfxV-w3DsRD3Zp9OP-xyk,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Gigabyte Computer,"Computer Classes, Tuition",4.9,277,9422228010,9422228010,,"Kedgaon, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Gigabyte Computer/data=!4m7!3m6!1s0x3bdcb1005b841cf7:0xc8ec7c070ddd6d56!8m2!3d19.0629962!4d74.7055806!16s/g/11wnjdk75h!19sChIJ9xyEWwCx3DsRVm3dDQd87Mg,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Godavari Career Academy,"Police Bharti, Tuition",4.9,20,9822107650,9822107650,,"Bhavani Nagar, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Godavari Career Academy/data=!4m7!3m6!1s0x3bdcb05e9cba11b3:0x87c1120786b093b7!8m2!3d19.0869692!4d74.7392583!16s/g/11f3tjgrph!19sChIJsxG6nF6w3DsRt5OwhgcSwYc,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,J.k. Academy All Subjects Under One Roof,Tuition,4.9,64,9623685696,9623685696,,"Jakat Naka, Darewadi",,Ahmednagar,https://www.google.com/maps/place/J.K. ACADEMY (All subjects under one roof)/data=!4m7!3m6!1s0x3bdcb154b17c5511:0x449b6e149d5a9b7f!8m2!3d19.0792083!4d74.7713032!16s/g/11txjgb67z!19sChIJEVV8sVSx3DsRf5tanRRum0Q,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Jha S Academy,Tuition,4.9,203,7875100199,7875100199,,"Wakodi Phata, Darewadi",,Ahmednagar,https://www.google.com/maps/place/Jha’s Academy/data=!4m7!3m6!1s0x3bdcb1b9fc93d263:0x792669bb56376693!8m2!3d19.073753!4d74.7584725!16s/g/11sr83sv40!19sChIJY9KT_Lmx3DsRk2Y3VrtpJnk,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Karale Math & B K Physics Academy A.ngar,"Tuition, Science, Mathematics",4.9,55,9923222488,9923222488,,"Savedi, Ahmednagar",,Ahmednagar,"https://www.google.com/maps/place/Karale Math & B K PHYSICS ACADEMY,A.NGAR/data=!4m7!3m6!1s0x3bdcba7d31aaa3f7:0x811f3d81922bd59b!8m2!3d19.1241897!4d74.7316935!16s/g/11cs5b2w09!19sChIJ96OqMX263DsRm9UrkoE9H4E",strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Krishna Diploma Degree Engineering Classes & Engineering Project Manufacturing,"Banking, Tuition",4.9,63,9333994444,9333994444,,"Savedi Rd, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/KRISHNA DIPLOMA / DEGREE Engineering Classes & Engineering Project Manufacturing/data=!4m7!3m6!1s0x3bdcbb25ec2ccbc9:0x409fce8669ea6f70!8m2!3d19.1154717!4d74.7294626!16s/g/11mbxk15m3!19sChIJycss7CW73DsRcG_qaYbOn0A,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Minakshi Enterprises,"Computer Classes, Tuition",4.9,13,9028779777,9028779777,,"Tarakpur, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Minakshi Enterprises/data=!4m7!3m6!1s0x3bdcb07be7706887:0xfe73a4ef0b019876!8m2!3d19.107633!4d74.7407936!16s/g/11c61f_r2_!19sChIJh2hw53uw3DsRdpgBC--kc_4,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Mtec Spoken English Academy Expert In Spoken English,"Spoken English, Tuition, English Academy",4.9,42,9226266262,9226266262,,"Pipeline Rd, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/MTEC SPOKEN ENGLISH ACADEMY- Expert in Spoken English/data=!4m7!3m6!1s0x3bdcbb7b636bdb9b:0x821e9ea7f71ff31e!8m2!3d19.1309943!4d74.744854!16s/g/11b6gdm4fy!19sChIJm9trY3u73DsRHvMf96eeHoI,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Nav Bharat Professional Academy,MPSC,4.9,12,9595222630,9595222630,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Nav Bharat Professional Academy/data=!4m7!3m6!1s0x3bdcba62a51ecdd9:0xb3a0a1acb68f20b9!8m2!3d19.1255022!4d74.7392193!16s/g/11f0_gmtvw!19sChIJ2c0epWK63DsRuSCPtqyhoLM,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Ramdin Physics Academy,"IIT JEE, Science",4.9,57,8308667003,8308667003,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Ramdin Physics Academy/data=!4m7!3m6!1s0x3bdcba7d1f39f007:0x97d4ca2a8423ba02!8m2!3d19.1235483!4d74.7304162!16s/g/11fy953dq8!19sChIJB_A5H3263DsRArojhCrK1Jc,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Satyam Computers,"Computer Classes, Tuition",4.9,157,7720080009,7720080009,,"Sarjepura City, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Satyam Computers/data=!4m7!3m6!1s0x3bdcb089c22f27ed:0x69da862234496f05!8m2!3d19.0973352!4d74.7327278!16s/g/11clwjf4dl!19sChIJ7Scvwomw3DsRBW9JNCKG2mk,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Sf UPSC NDA Academy,"UPSC, NDA, Tuition",4.9,37,8668437970,8668437970,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/SF UPSC NDA ACADEMY/data=!4m7!3m6!1s0x3bdcbb8e80e9d8b7:0x8f118ffb80a164de!8m2!3d19.1214591!4d74.7341115!16s/g/11x5t1vbf7!19sChIJt9jpgI673DsR3mShgPuPEY8,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Vaishnavi's Classes And Party Celebration Family Cakes At Savedi Ahmednagar Area Home Delivery,Tuition,4.9,118,7768838027,7768838027,,"Savedi, Ahmednagar",,Ahmednagar,"https://www.google.com/maps/place/Vaishnavi's Classes and Party Celebration Family Cakes at Savedi, Ahmednagar Area, Home Delivery/data=!4m7!3m6!1s0x3bdcbbf0820f0c97:0x5b48d36507c4d941!8m2!3d19.1223067!4d74.7309116!16s/g/11rxsxx5l6!19sChIJlwwPgvC73DsRQdnEB2XTSFs",strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Venuganga Consultants And Services Pvt Ltd Ahmednagar,"Computer Classes, Tuition",4.9,52,8668341437,8668341437,,"Pipeline Rd, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Venuganga Consultants and Services Pvt Ltd Ahmednagar/data=!4m7!3m6!1s0x3bdcb13171aebf6b:0x23af24fe6f4c690c!8m2!3d19.1265926!4d74.7447219!16s/g/11f5bp85w4!19sChIJa7-ucTGx3DsRDGlMb_4kryM,strong rating; no website; mobile/WhatsApp reachable; education keyword match
75,HIGH PRIORITY,Wizard Computers,"Computer Classes, Tuition",4.9,559,,,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Wizard Computers/data=!4m7!3m6!1s0x3bdcba80b7bdd51f:0x9ba99195c49f9fa2!8m2!3d19.1186978!4d74.7348855!16s/g/11b7hkmmls!19sChIJH9W9t4C63DsRop-fxJWRqZs,strong rating; 100+ reviews; no website; education keyword match
70,HIGH PRIORITY,Ask Classes,Tuition,4.8,40,8484846473,8484846473,,"3qrh 76j, Bhingar",,Ahmednagar,https://www.google.com/maps/place/ASK CLASSES/data=!4m7!3m6!1s0x3bdcb1cd6bed4fab:0xe926e9279d3529f1!8m2!3d19.0906025!4d74.7777805!16s/g/11k4yp9fwd!19sChIJq0_ta82x3DsR8Sk1nSfpJuk,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Cad Cam Studio,"Computer Classes, Tuition",4.8,8,9226737010,9226737010,,"Anand Nagar East, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/CAD-CAM STUDIO/data=!4m7!3m6!1s0x3bdcbb21a50a7b13:0x6d0a7524b6e57348!8m2!3d19.1192749!4d74.7365412!16s/g/11fcszrn3h!19sChIJE3sKpSG73DsRSHPltiR1Cm0,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Gurukul Classes,"NEET, Tuition",4.8,9,8796763219,8796763219,,"Shramik Janta Nagar, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Gurukul classes/data=!4m7!3m6!1s0x3bdcbbe9c59691eb:0xbf35199498f5ec96!8m2!3d19.1268201!4d74.7353565!16s/g/11jwjw79sz!19sChIJ65GWxem73DsRluz1mJQZNb8,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Isdt Institute For Studies In Design & Technology,"Computer Classes, Tuition",4.8,66,7720029088,7720029088,,"Laltaki, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/(ISDT) Institute For Studies in Design & Technology/data=!4m7!3m6!1s0x3bdcb07da9daaac1:0x6239152ff9ab98c4!8m2!3d19.1046158!4d74.7363339!16s/g/11csrv21t1!19sChIJwaraqX2w3DsRxJir-S8VOWI,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Kedareshwar Computer Typing Institute,"Computer Classes, Tuition",4.8,4,7028724636,7028724636,,"Sarjepura City, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Kedareshwar Computer Typing Institute/data=!4m7!3m6!1s0x3bdcb089ba4a12fd:0x39f47c824034343b!8m2!3d19.097739!4d74.7317558!16s/g/11dfjb0cdg!19sChIJ_RJKuomw3DsROzQ0QIJ89Dk,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Kumar Academy Rajiv Sir,Tuition,4.8,25,9960632811,9960632811,,"Arun Vaidya Colony, Darewadi",,Ahmednagar,https://www.google.com/maps/place/KUMAR ACADEMY (RAJIV SIR)/data=!4m7!3m6!1s0x3bdcb1cb30517475:0xf66a7436ac92654a!8m2!3d19.0775!4d74.77274!16s/g/11c0xcwpf8!19sChIJdXRRMMux3DsRSmWSrDZ0avY,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Rahi Computer & Typing Institute,"Computer Classes, Tuition",4.8,114,7020556707,7020556707,,"Burhannagar, Nagardeole",,Ahmednagar,https://www.google.com/maps/place/Rahi Computer & Typing Institute/data=!4m7!3m6!1s0x3bdcbaaa0da6a425:0xd76a3fa493ff70df!8m2!3d19.117713!4d74.775809!16s/g/1q64pn0sg!19sChIJJaSmDaq63DsR33D_k6Q_atc,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Saksham Ias Academy And Library,UPSC,4.8,229,7040554422,7040554422,,"Sudke Mala, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Saksham IAS academy And library/data=!4m7!3m6!1s0x3bdcb1b97116cc61:0x4286716b6bf203fe!8m2!3d19.1051075!4d74.7297398!16s/g/11qpqbhqv7!19sChIJYcwWcbmx3DsR_gPya2txhkI,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Skill Champs Academy Cursive Handwriting Abacus And Basic Grammar,"Tuition, Abacus",4.8,14,9284111918,9284111918,,"Sahakar Nagar, Ahmednagar",,Ahmednagar,"https://www.google.com/maps/place/Skill champs academy( cursive Handwriting, Abacus and Basic grammar)/data=!4m7!3m6!1s0x3bdcbb00521b8ebd:0x4f7bf9b580640dd8!8m2!3d19.1327018!4d74.7325679!16s/g/11y3qrmdc9!19sChIJvY4bUgC73DsR2A1kgLX5e08",strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Surya Computers & Typing Institute,"Computer Classes, Tuition",4.8,129,8855056042,8855056042,,"Wakodi Phata, Wakodi",,Ahmednagar,https://www.google.com/maps/place/SURYA COMPUTERS & TYPING INSTITUTE/data=!4m7!3m6!1s0x3bdcb1cc1cccae4b:0xa5217bf7416b0d9f!8m2!3d19.0639977!4d74.7636996!16s/g/11g6js17cm!19sChIJS67MHMyx3DsRnw1rQfd7IaU,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
75,HIGH PRIORITY,Vaibhav Patil's Disha Computer,"Computer Classes, Tuition",4.8,149,,,,"Pandurang Complex, Laltaki",,Ahmednagar,https://www.google.com/maps/place/Vaibhav Patil's Disha Computer/data=!4m7!3m6!1s0x3bdcb1b745dcc19b:0xf0dcc3b082e10530!8m2!3d19.1053643!4d74.7352747!16s/g/11hdq99x57!19sChIJm8HcRbex3DsRMAXhgrDD3PA,strong rating; 100+ reviews; no website; education keyword match
70,HIGH PRIORITY,Yashwant Academy Ahmednagar,Tuition,4.8,8,8830712688,8830712688,,"Samata Nagar, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/YASHWANT ACADEMY AHMEDNAGAR/data=!4m7!3m6!1s0x3bdcb1b137afeaf7:0x708dab1352736d82!8m2!3d19.096698!4d74.7216426!16s/g/11j5gymv9m!19sChIJ9-qvN7Gx3DsRgm1zUhOrjXA,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Believe Study Hub,English Academy,4.7,227,9552061744,9552061744,,"Sarjepura City, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Believe Study Hub/data=!4m7!3m6!1s0x3bdcb14ecd64413d:0x5b896991259166dd!8m2!3d19.0965732!4d74.7343411!16s/g/11fslltqnr!19sChIJPUFkzU6x3DsR3WaRJZFpiVs,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Grade Plus Academy,MPSC,4.7,19,9225450450,9225450450,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Grade Plus Academy/data=!4m7!3m6!1s0x3bdcba41233f35ed:0x4ede0ee39fc6d638!8m2!3d19.1138324!4d74.7341412!16s/g/11gbk2__p2!19sChIJ7TU_I0G63DsRONbGn-MO3k4,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Kandake Chemistry Academy,"NDA, Tuition, Science, Kids Learning",4.7,28,9860729992,9860729992,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Kandake Chemistry Academy/data=!4m7!3m6!1s0x3bdcba7db7b885bb:0x5d0690e9b57f239c!8m2!3d19.1203675!4d74.7311564!16s/g/11r8_jc6k!19sChIJu4W4t3263DsRnCN_temQBl0,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Phoenix College Ahmednagr,Banking,4.7,60,9595953732,9595953732,,"Pandit Nehru Vidyalay Campus, State Bank Chauk",,Ahmednagar,"https://www.google.com/maps/place/Phoenix College, Ahmednagr/data=!4m7!3m6!1s0x3bdcba6439ae3931:0xa3516d7cf32d0428!8m2!3d19.0948118!4d74.7496063!16s/g/11c31wrshw!19sChIJMTmuOWS63DsRKAQt83xtUaM",strong rating; no website; mobile/WhatsApp reachable; possible multiple branches
70,HIGH PRIORITY,Fca Academy,Tuition,4.6,26,9422227464,9422227464,,"Nalegaon, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/FCA Academy/data=!4m7!3m6!1s0x3bdcb063d0f77fc5:0xc44451e61f7a497f!8m2!3d19.0967755!4d74.7373284!16s/g/11hbg8pk9d!19sChIJxX_30GOw3DsRf0l6H-ZRRMQ,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Focus Computers,"Computer Classes, Tuition",4.6,107,7776043043,7776043043,,"Mukundnagar, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/FOCUS COMPUTERS/data=!4m7!3m6!1s0x3bdcb120e7a8541d:0xd1a08a7e6b7a6082!8m2!3d19.1084739!4d74.7540382!16s/g/11y434mlzc!19sChIJHVSo5yCx3DsRgmB6a36KoNE,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,G K Academy,NEET,4.6,13,9850429897,9850429897,,"Maliwada, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/G K ACADEMY/data=!4m7!3m6!1s0x3bdcb1b93886373b:0xc04061b65d946ad2!8m2!3d19.0894785!4d74.7383938!16s/g/11vwwx_mc5!19sChIJOzeGOLmx3DsR0mqUXbZhQMA,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Holy Angels English Medium School.,English Academy,4.6,13,9225619619,9225619619,,"Mukundnagar, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/HOLY ANGELS ENGLISH MEDIUM SCHOOL./data=!4m7!3m6!1s0x3bdcb0772457aa71:0x9ba0a4b741544015!8m2!3d19.1101608!4d74.747781!16s/g/11g9k2k62z!19sChIJcapXJHew3DsRFUBUQbekoJs,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Sarang Gujarathi's Commerce Academy,"Commerce Classes, Tuition",4.6,119,8408087676,8408087676,,"Sudke Mala, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Sarang Gujarathi's Commerce Academy - Main Branch (SGCA)/data=!4m7!3m6!1s0x3bdcb1eba52137bf:0x9d04d71c5d2f57e8!8m2!3d19.104063!4d74.7303745!16s/g/11h7j0bsgw!19sChIJvzchpeux3DsR6FcvXRzXBJ0,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
80,HIGH PRIORITY,Scope Computers,"Computer Classes, Tuition",4.6,31,9370022968,9370022968,,"Dhoot Centre, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Scope Computers/data=!4m7!3m6!1s0x3bdcb05d7b74d5f9:0x56ac1c035c2689a7!8m2!3d19.0906639!4d74.7432649!16s/g/124ylcqjh!19sChIJ-dV0e12w3DsRp4kmXAMcrFY,strong rating; no website; mobile/WhatsApp reachable; education keyword match; possible multiple branches
70,HIGH PRIORITY,Svn Tutorials,Tuition,4.6,25,9823078726,9823078726,,"Maliwada, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/SVN Tutorials/data=!4m7!3m6!1s0x3bdcb05f93f61bd7:0x36cea356c9fce2b4!8m2!3d19.08807!4d74.7348264!16s/g/11f159zdrr!19sChIJ1xv2k1-w3DsRtOL8yVajzjY,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Unicorn Academy,UPSC,4.6,29,7507607702,7507607702,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Unicorn Academy/data=!4m7!3m6!1s0x3bdcbb006bf7a19d:0x8d4fc2317715d94d!8m2!3d19.1214518!4d74.7357021!16s/g/11vzdkbdcs!19sChIJnaH3awC73DsRTdkVdzHCT40,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Focus Computer And Typing Institute,"Railway, Computer Classes",4.5,20,9404316529,9404316529,,"Station Rd, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/FOCUS Computer And Typing Institute/data=!4m7!3m6!1s0x3bdcb0f0962ae0b9:0x1f2238c263d3cd43!8m2!3d19.0788691!4d74.7263937!16s/g/11g69h7g23!19sChIJueAqlvCw3DsRQ83TY8I4Ih8,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Gawande Maths Classes,"NEET, Tuition, Mathematics",4.5,31,9955352323,9955352323,,"Bagade Mala, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Gawande Maths Classes/data=!4m7!3m6!1s0x3bdcb0625bd6f1e1:0xac93ca03b8317d34!8m2!3d19.1044228!4d74.7303813!16s/g/11g6ypbh0k!19sChIJ4fHWW2Kw3DsRNH0xuAPKk6w,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Nata Classes In Ahmednagar Rajmudra Design Academy,"NEET, Tuition",4.5,8,8805223915,8805223915,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Nata Classes in Ahmednagar Rajmudra Design Academy/data=!4m7!3m6!1s0x3bdcba6209a6046d:0xcbcb1b5c8cd83d07!8m2!3d19.1234901!4d74.7486578!16s/g/11g9dn24np!19sChIJbQSmCWK63DsRBz3YjFwby8s,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Prominent Spoken English & Digital Marketing Institute,"Spoken English, Tuition, English Academy",4.5,217,8600000069,8600000069,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/PROMINENT SPOKEN ENGLISH & DIGITAL MARKETING INSTITUTE/data=!4m7!3m6!1s0x3bdcba7f3c5c6a4b:0xbffd89b1cf7ea2ba!8m2!3d19.114889!4d74.729061!16s/g/11c2pmpr4z!19sChIJS2pcPH-63DsRuqJ-z7GJ_b8,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Thite's Shreeram Computer Typing & Shorthand Institute,"Computer Classes, Tuition",4.5,72,9216921663,9216921663,,"Nalegaon, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Thite's Shreeram Computer Typing & Shorthand Institute/data=!4m7!3m6!1s0x3bdcb08a6de95399:0x3228364bb4ad7c9b!8m2!3d19.0942062!4d74.7328668!16s/g/11hc2xxq6m!19sChIJmVPpbYqw3DsRm3yttEs2KDI,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Uddhav Academy English Medium School,English Academy,4.5,32,9822834949,9822834949,,"Samata Nagar, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Uddhav Academy English Medium School/data=!4m7!3m6!1s0x3bdcb09179229069:0x907cea3203d3a6d7!8m2!3d19.0936546!4d74.7208436!16s/g/11dxkvtgx1!19sChIJaZAieZGw3DsR16bTAzLqfJA,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Best NEET Pcb Science Academy Ambition Ahmednagar,"NEET, Science",4.4,15,9850934924,9850934924,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Best NEET PCB Science academy Ambition Ahmednagar/data=!4m7!3m6!1s0x3bdcbbe4dad4e9e9:0x3de042d96d182cc4!8m2!3d19.1273767!4d74.732874!16s/g/11rj620g16!19sChIJ6enU2uS73DsRxCwYbdlC4D0,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Ghonse Maths Academy,"NEET, Mathematics",4.4,162,9762659465,9762659465,,"Savedi, Ahmednagar",,Ahmednagar,https://www.google.com/maps/place/Ghonse Maths Academy/data=!4m7!3m6!1s0x3bdcba7dc83d4fef:0x4502403798ef6b1d!8m2!3d19.1203002!4d74.7314275!16s/g/1hm2vhkzv!19sChIJ7089yH263DsRHWvvmDdAAkU,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
