Lead Score,Priority,Class Name,Category,Rating,Reviews,Mobile,WhatsApp,Website,Address,Taluka,District,Google Maps Name Link,Reason Why Good Client
90,HIGH PRIORITY,Autocrat Coaching Classes,Tuition,4.8,210,9922960305,9922960305,,"Soni Colony, Akola",,Akola,https://www.google.com/maps/place/Autocrat Coaching Classes/data=!4m7!3m6!1s0x3bd7312b79e138cb:0x8869a3c75fc0a07e!8m2!3d20.712766!4d77.0087428!16s/g/11ll0q_1g_!19sChIJyzjheSsx1zsRfqDAX8ejaYg,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Bouncy Bounce Preschool And Activity Centre,Kids Learning,4.8,13,7276500723,7276500723,,"Shastri Nagar, Akola",,Akola,https://www.google.com/maps/place/Bouncy Bounce PreSchool and Activity Centre/data=!4m7!3m6!1s0x3bd72f5703e389c9:0xeebe43d73e9bf226!8m2!3d20.7049579!4d77.0145129!16s/g/11w9sgydvd!19sChIJyYnjA1cv1zsRJvKbPtdDvu4,strong rating; no website; mobile/WhatsApp reachable; possible multiple branches
90,HIGH PRIORITY,Gravity Classes Akola,"IIT JEE, Tuition",4.8,242,9028290098,9028290098,,"Chhoti Umari, Akola",,Akola,https://www.google.com/maps/place/Gravity Classes Akola/data=!4m7!3m6!1s0x3bd4c1278d85b555:0x5d5577df85210af4!8m2!3d20.714975!4d77.01624!16s/g/11f5bnqrmz!19sChIJVbWFjSfB1DsR9Aohhd93VV0,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Kedia Commerce Classes Kc2,"Commerce Classes, Tuition",4.8,272,9881331553,9881331553,,"Rlt College Road, Akola",,Akola,https://www.google.com/maps/place/Kedia Commerce Classes KC2/data=!4m7!3m6!1s0x3bd7314ad195f2db:0x87cf2e788fcc3496!8m2!3d20.7054635!4d77.0063229!16s/g/11ghztgp6b!19sChIJ2_KV0Uox1zsRljTMj3guz4c,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Origin Institute,IIT JEE,4.8,40,7776969462,7776969462,,"Shastri Nagar, Akola",,Akola,https://www.google.com/maps/place/Origin Institute/data=!4m7!3m6!1s0x3bd72ff1dc4aea19:0x8e314706edd34214!8m2!3d20.7057022!4d77.0154187!16s/g/11hdsfwb_5!19sChIJGepK3PEv1zsRFELT7QZHMY4,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Utkarsh Academy,Tuition,4.8,13,7517883862,7517883862,,"Keshav Nagar, Akola",,Akola,https://www.google.com/maps/place/Utkarsh Academy/data=!4m7!3m6!1s0x3bd72def004021ed:0x7a6c7f174d83f358!8m2!3d20.6799643!4d77.0248732!16s/g/11fy4kd8g3!19sChIJ7SFAAO8t1zsRWPODTRd_bHo,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Om Khotre Sir's Quanta Classes,"IIT JEE, Tuition",4.7,58,8446622585,8446622585,,"Shastri Nagar, Akola",,Akola,https://www.google.com/maps/place/Om Khotre Sir's QUANTA CLASSES/data=!4m7!3m6!1s0x3bd72e031293b4fb:0xaa1aaee0603121e7!8m2!3d20.7032559!4d77.0145865!16s/g/11hbpytx7b!19sChIJ-7STEgMu1zsR5yExYOCuGqo,strong rating; no website; mobile/WhatsApp reachable; education keyword match
80,HIGH PRIORITY,Surbhi Computer Center Akot,"Computer Classes, Tuition",4.7,10,9822457299,9822457299,,"Bhavani, Akot",Akot,Akola,"https://www.google.com/maps/place/Surbhi Computer Center, Akot/data=!4m7!3m6!1s0x3bd71b62fd061af3:0x6c7e959726f38bc9!8m2!3d21.099585!4d77.0578902!16s/g/11h9p6t6d7!19sChIJ8xoG_WIb1zsRyYvzJpeVfmw",strong rating; no website; mobile/WhatsApp reachable; education keyword match; possible multiple branches
70,HIGH PRIORITY,Ali Sir's Bond Career Institute,NEET,4.6,43,9827422145,9827422145,,"Ranpise Nagar, Akola",,Akola,https://www.google.com/maps/place/Ali Sir's BOND CAREER INSTITUTE/data=!4m7!3m6!1s0x3bd72ff45b5c0a3d:0xe5e6e71387434983!8m2!3d20.7094248!4d77.0171285!16s/g/11gr31s0cb!19sChIJPQpcW_Qv1zsRg0lDhxPn5uU,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Niraj Rathi's Career Forum Akola Nrcf,Tuition,4.6,132,9422164530,9422164530,,Akola,,Akola,"https://www.google.com/maps/place/Niraj RATHI'S CAREER FORUM, AKOLA (NRCF)/data=!4m7!3m6!1s0x3bd731e30e0fbf93:0x45016fa912c142ac!8m2!3d20.7070151!4d77.0064332!16s/g/1pyqmrv49!19sChIJk78PDuMx1zsRrELBEqlvAUU",strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Phadke Academy,Tuition,4.6,125,9922332119,9922332119,,"Jatharpeth, Akola",,Akola,https://www.google.com/maps/place/Phadke Academy/data=!4m7!3m6!1s0x3bd72e188974036d:0xb28ca7c786d147ff!8m2!3d20.7163284!4d77.0187986!16s/g/11cnb65n5v!19sChIJbQN0iRgu1zsR_0fRhsenjLI,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Vsm And Kgp Sir's Neev Academy Akola,IIT JEE,4.6,174,7219542095,7219542095,,"Shastri Nagar, Akola",,Akola,https://www.google.com/maps/place/VSM and KGP Sir's Neev Academy Akola/data=!4m7!3m6!1s0x3bd73146e3a8aaeb:0xc719aeef190a8c74!8m2!3d20.701428!4d77.0096761!16s/g/11qrfwkpn6!19sChIJ66qo40Yx1zsRdIwKGe-uGcc,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
80,HIGH PRIORITY,4d,Tuition,4.5,124,9156193402,9156193402,,"Jatharpeth, Akola",,Akola,https://www.google.com/maps/place/4D - Gurukul/data=!4m7!3m6!1s0x3bd72e0400000001:0x448d972b0058c9f0!8m2!3d20.718837!4d77.0151753!16s/g/11t1k0ln05!19sChIJAQAAAAQu1zsR8MlYACuXjUQ,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable
90,HIGH PRIORITY,Ajay Kute Academy,Tuition,4.5,305,9823651265,9823651265,,"Shastri Nagar, Akola",,Akola,https://www.google.com/maps/place/Ajay Kute Academy/data=!4m7!3m6!1s0x3bd72f0e5737f7a5:0x79b9aa90d28ad2e9!8m2!3d20.7043398!4d77.011985!16s/g/11g0sqszyj!19sChIJpfc3Vw4v1zsR6dKK0pCquXk,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Late Diwaliben Sedani English Medium School Akot,English Academy,4.5,24,9822551209,9822551209,,"4394 R62, Akot",Akot,Akola,https://www.google.com/maps/place/Late Diwaliben Sedani English Medium School Akot/data=!4m7!3m6!1s0x3bd71affc279c275:0xcb049137660df8cb!8m2!3d21.1195157!4d77.0555118!16s/g/11c206xhyg!19sChIJdcJ5wv8a1zsRy_gNZjeRBMs,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Lokseva Career Academy Akola,MPSC,4.5,2,9096430999,9096430999,,,,Akola,https://www.google.com/maps/place/Lokseva career Academy Akola/data=!4m7!3m6!1s0x3bd73164b7040a7d:0x90716532e0260b9b!8m2!3d20.707883!4d77.0099955!16s/g/11rylmljl5!19sChIJfQoEt2Qx1zsRmwsm4DJlcZA,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Noble Tuition Class Abdul Sami Sir,Tuition,4.5,10,8796680605,8796680605,,"Jafrabad, Akola",Akot,Akola,https://www.google.com/maps/place/Noble Tuition Class Abdul Sami Sir/data=!4m7!3m6!1s0x3bd7315a8f77a61d:0x8b417166c48d49b7!8m2!3d20.7250132!4d77.0004317!16s/g/11gtzpb5rb!19sChIJHaZ3j1ox1zsRt0mNxGZxQYs,strong rating; no website; mobile/WhatsApp reachable; education keyword match
80,HIGH PRIORITY,Achievers Comp Tech Computer Training Center Akot,"Computer Classes, Tuition",4.4,38,9356338081,9356338081,,"Akot Mothe Bargan, Akot",Akot,Akola,https://www.google.com/maps/place/Achievers Comp-Tech Computer Training Center Akot/data=!4m7!3m6!1s0x3bd71bbabc4e0ae5:0x5b927597d49f5ca3!8m2!3d21.0972514!4d77.0634601!16s/g/11nxc2znxc!19sChIJ5QpOvLob1zsRo1yf1Jd1kls,strong rating; no website; mobile/WhatsApp reachable; education keyword match; possible multiple branches
70,HIGH PRIORITY,Aski Computer Education Akot,"Computer Classes, Tuition",4.4,13,9370317217,9370317217,,"Jaistambha Chouk, Akot",Akot,Akola,https://www.google.com/maps/place/Aski Computer Education Akot/data=!4m7!3m6!1s0x3bd71bb4d1144b95:0x9959e187bd4be8b8!8m2!3d21.0980359!4d77.0573315!16s/g/11c1tt1413!19sChIJlUsU0bQb1zsRuOhLvYfhWZk,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Captain Subhash Nirmale Career Academy Kanshivni Akola,Army,4.4,85,9623987666,9623987666,,Kanshiwani,,Akola,"https://www.google.com/maps/place/Captain Subhash Nirmale Career Academy Kanshivni,Akola/data=!4m7!3m6!1s0x3bd72b242e2dacf5:0xb97bb988834fd891!8m2!3d20.6218818!4d77.193536!16s/g/11hdltr34q!19sChIJ9awtLiQr1zsRkdhPg4i5e7k",strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Jalamkar Classes,Tuition,4.4,7,9923914883,9923914883,,"Ranpise Nagar, Akola",,Akola,https://www.google.com/maps/place/Jalamkar Classes/data=!4m7!3m6!1s0x3bd72f3578cda28b:0xdae51e400a2fff18!8m2!3d20.7110007!4d77.0158714!16s/g/11t47d_m6w!19sChIJi6LNeDUv1zsRGP8vCkAe5do,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Sarda's Career Point,Tuition,4.4,141,9049449933,9049449933,,,,Akola,https://www.google.com/maps/place/Sarda's Career Point/data=!4m7!3m6!1s0x3bd731e287ffdecb:0xc6a7ad406d0e98da!8m2!3d20.7078637!4d77.0096763!16s/g/11dyzlz5lm!19sChIJy97_h-Ix1zsR2pgObUCtp8Y,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,Asbah English School,English Academy,4.3,11,9881693984,9881693984,,"Gajanan Nagar, Akot",Akot,Akola,https://www.google.com/maps/place/Asbah English School/data=!4m7!3m6!1s0x3bd71badecc78e27:0xf238ef2fe63fc661!8m2!3d21.107746!4d77.0608232!16s/g/11d_ypls99!19sChIJJ47H7K0b1zsRYcY_5i_vOPI,strong rating; no website; mobile/WhatsApp reachable; education keyword match
70,HIGH PRIORITY,New Disha English School,"Spoken English, Tuition, English Academy",4.3,16,9199005789,9199005789,,"Gajanan Nagar, Akot",Akot,Akola,https://www.google.com/maps/place/New Disha English School/data=!4m7!3m6!1s0x3bd71bb2553582e9:0xb1a2506fb1055eb8!8m2!3d21.1038199!4d77.0621128!16s/g/11c5_tvmj5!19sChIJ6YI1VbIb1zsRuF4FsW9QorE,strong rating; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Shri Shivaji College Of Arts Commerce And Science,"Commerce Classes, CA",4.3,536,7249085596,7249085596,,"Deshmukh Peth, Akola",Akot,Akola,"https://www.google.com/maps/place/SHRI SHIVAJI COLLEGE OF ARTS, COMMERCE AND SCIENCE,/data=!4m7!3m6!1s0x3bd73123b9aa31ff:0xa3aa48085f476f04!8m2!3d20.720599!4d77.0005081!16s/g/11h2722c64!19sChIJ_zGquSMx1zsRBG9HXwhIqqM",strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Yuvatarang Junior College And Yuvatarang Defence Academy,"Defence, Army",4.3,203,7660904411,7660904411,,"Hyderabad, Telangana",Balapur,Akola,https://www.google.com/maps/place/YUVATARANG JUNIOR COLLEGE AND YUVATARANG DEFENCE ACADEMY/data=!4m7!3m6!1s0x3bcba2eccff63a4d:0x353bad3712611d4f!8m2!3d17.2874043!4d78.4921945!16s/g/11cn9z06kh!19sChIJTTr2z-yiyzsRTx1hEjetOzU,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; education keyword match
90,HIGH PRIORITY,Lalit Tutorial Campus 4,Tuition,4.2,315,9049433433,9049433433,,"Toshniwal Layout, Akola",,Akola,https://www.google.com/maps/place/Lalit tutorial campus 4/data=!4m7!3m6!1s0x3bd72e047ec2124b:0xec1197167d1aceea!8m2!3d20.7023115!4d77.0163857!16s/g/124ypt8_3!19sChIJSxLCfgQu1zsR6s4afRaXEew,strong rating; 100+ reviews; no website; mobile/WhatsApp reachable; possible multiple branches
70,HIGH PRIORITY,Maharashtra Academy,UPSC,4.2,21,9371555525,9371555525,,"Shakambari Square So2, Durga Chowk",,Akola,https://www.google.com/maps/place/Maharashtra Academy/data=!4m7!3m6!1s0x3bd7317a37dc0243:0x4a2a87c5ca2277d1!8m2!3d20.7144773!4d77.0090008!16s/g/11s2jdqrn0!19sChIJQwLcN3ox1zsR0XciysWHKko,strong rating; no website; mobile/WhatsApp reachable; education keyword match
