phone,business_name,ownerName,category,district,taluka,city,full_address,rating,reviews,website,maps_link,source_file,whatsappStatus,contactedAt,lastMessage,notes,optOut,updatedAt
9970124108,Urja IIT Academy,,IIT JEE Classes,Ahmednagar,Akole,,"Dhamangaon Road, near Abhinav School, Akole, Maharashtra 422601",4.7,62,,"https://www.google.com/maps/place/Urja+IIT+Academy/@19.5311464,73.999084,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdd096e775f650b:0x6e570e961cfff8be!8m2!3d19.5311464!4d73.999084!16s%2Fg%2F11s8l73pxk?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",output\Ahmednagar\all_data.csv,not_contacted,,,,,
9150412412,Vision Coaching Institute,,JEE Coaching,Ahmednagar,Akole,,"Gunjal Plaza, New, Navin Nagar Rd, Vidhyanagar, Sangamner, Maharashtra 422605",4.8,141,,"https://www.google.com/maps/place/Vision+Coaching+Institute/@19.5728461,74.2123158,17z/data=!3m1!4b1!4m6!3m5!1s0x3bdd0189e9678f75:0xf4603e838cdf44ab!8m2!3d19.5728461!4d74.2123158!16s%2Fg%2F11p0z6db0f?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxMy4wIKXMDSoASAFQAw%3D%3D",output\Ahmednagar\all_data.csv,not_contacted,,,,,
8830712688,Yashwant Academy Ahmednagar,,1st to 12th classes,Ahmednagar,,,"3PVF 94F, YASHWANT"" Jijaunagar, Nagar-Kalyan Rd, near Shivneri Heights, Shrikrushna Nagar, Samata Nagar, Ahilyanagar, Maharashtra 414001",4.8,8,,https://www.google.com/maps/place/YASHWANT+ACADEMY+AHMEDNAGAR/data=!4m7!3m6!1s0x3bdcb1b137afeaf7:0x708dab1352736d82!8m2!3d19.096698!4d74.7216426!16s%2Fg%2F11j5gymv9m!19sChIJ9-qvN7Gx3DsRgm1zUhOrjXA?authuser=0&hl=en&rclk=1,output\Ahmednagar\all_data.csv,not_contacted,,,,,
9156193402,4d,,1st to 12th classes,Akola,,,"Satav Chowk Rd, Panchavati Nagari, Jatharpeth, Akola, Maharashtra 444005",4.5,124,,https://www.google.com/maps/place/4D+-+Gurukul/data=!4m7!3m6!1s0x3bd72e0400000001:0x448d972b0058c9f0!8m2!3d20.718837!4d77.0151753!16s%2Fg%2F11t1k0ln05!19sChIJAQAAAAQu1zsR8MlYACuXjUQ?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
8087960606,Abhay Mankar Sir's Aim Coaching Classes,,1st to 12th classes,Akola,,,"near New Jain Mandir, behind Siddhivinayak Mandir, Shastri Nagar, Akola, Maharashtra 444001",4.9,264,,https://www.google.com/maps/place/Abhay+Mankar+Sir%27s+Aim+Coaching+Classes/data=!4m7!3m6!1s0x3bd72f12d19ff871:0xe6cb455fd6c51056!8m2!3d20.7052077!4d77.0150659!16s%2Fg%2F11r9tyhl8j!19sChIJcfif0RIv1zsRVhDF1l9Fy-Y?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9172284743,Advait Music Academy Akola,,Music classes,Akola,,,"Rautwadi , Mohite Plot, Ashirwad Building, near Hanuman Temple, near Mukherjee Banglow, Chhoti Umari, Akola, Maharashtra 444005",5.0,101,,"https://www.google.com/maps/place/ADVAIT+MUSIC+ACADEMY+,+AKOLA/data=!4m7!3m6!1s0x3bd72f3f9540b0cf:0xdbb267045be01481!8m2!3d20.713617!4d77.01922!16s%2Fg%2F11smgs9x_2!19sChIJz7BAlT8v1zsRgRTgWwRnsts?authuser=0&hl=en&rclk=1",output\Akola\all_data.csv,not_contacted,,,,,
7774806333,Aim Coaching Classes Barshitakli,,IIT JEE coaching,Akola,Barshitakli,,"Barsi Takli, Maharashtra 444401",4.9,7,,https://www.google.com/maps/place/AIM+Coaching+Classes+Barshitakli/data=!4m7!3m6!1s0x3bd0d38777907235:0x12916e6557794a6e!8m2!3d20.5776364!4d77.065055!16s%2Fg%2F11q93tdyh7!19sChIJNXKQd4fT0DsRbkp5V2VukRI?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9823651265,Ajay Kute Academy,,1st to 12th classes,Akola,,,"Behind Akola Akashawani Kendra, Shastri Nagar, Akola, Maharashtra 444001",4.5,305,,https://www.google.com/maps/place/Ajay+Kute+Academy/data=!4m7!3m6!1s0x3bd72f0e5737f7a5:0x79b9aa90d28ad2e9!8m2!3d20.7043398!4d77.011985!16s%2Fg%2F11g0sqszyj!19sChIJpfc3Vw4v1zsR6dKK0pCquXk?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9827422145,Ali Sir's Bond Career Institute,,NEET coaching,Akola,,,"Ranpise Nagar, Akola, Maharashtra 444001",4.6,43,,https://www.google.com/maps/place/Ali+Sir%27s+BOND+CAREER+INSTITUTE/data=!4m7!3m6!1s0x3bd72ff45b5c0a3d:0xe5e6e71387434983!8m2!3d20.7094248!4d77.0171285!16s%2Fg%2F11gr31s0cb!19sChIJPQpcW_Qv1zsRg0lDhxPn5uU?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
7021610412,Ameen Classes,,IIT JEE coaching,Akola,,,"2nd Floor, Momin Mension, above Zahoor Hospital, opp. Society Petrol Pump, Bhawani Peth, Akola, Maharashtra 444006",5.0,28,,https://www.google.com/maps/place/Ameen+Classes/data=!4m7!3m6!1s0x3bd731a431b6db0f:0xf0c5d29617aa569b!8m2!3d20.7164101!4d76.9975511!16s%2Fg%2F11rqx2j3sf!19sChIJD9u2MaQx1zsRm1aqF5bSxfA?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
8275726017,Aspire The Institute Of Human Development,,Spoken English classes,Akola,,,"Gorakshan Rd, Sahakar Nagar, Akola, Maharashtra 444004",4.8,254,,"https://www.google.com/maps/place/ASPIRE,+The+Institute+Of+Human+Development/data=!4m7!3m6!1s0x3bd72dfcfd24613b:0x2b77fa67500f6b87!8m2!3d20.6909117!4d77.0196921!16s%2Fg%2F11b6pcgbjh!19sChIJO2Ek_fwt1zsRh2sPUGf6dys?authuser=0&hl=en&rclk=1",output\Akola\all_data.csv,not_contacted,,,,,
9922960305,Autocrat Coaching Classes,,1st to 12th classes,Akola,,,"Shreeji Apartment, Shreeji Apartment Ratanlal Plot, behind Vidhyut Bhavan, Soni Colony, Akola, Maharashtra 444001",4.8,210,,https://www.google.com/maps/place/Autocrat+Coaching+Classes/data=!4m7!3m6!1s0x3bd7312b79e138cb:0x8869a3c75fc0a07e!8m2!3d20.712766!4d77.0087428!16s%2Fg%2F11ll0q_1g_!19sChIJyzjheSsx1zsRfqDAX8ejaYg?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9970383914,Chemguru Science Academy Coaching Class,,1st to 12th classes,Akola,,,"Jawahar chowk, opposite Mother dairy, near patanjali shopee, Ranpise Nagar, Akola, Maharashtra 444001",4.9,40,,https://www.google.com/maps/place/Chemguru+Science+Academy+%28Coaching+Class%29/data=!4m7!3m6!1s0x3bd731161e5307f5:0xbcbaf2b46f40bee7!8m2!3d20.7075746!4d77.0171866!16s%2Fg%2F11jn4vjh22!19sChIJ9QdTHhYx1zsR575Ab7Tyurw?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9022282656,Chetan Sir's Calculus Academy,,1st to 12th classes,Akola,,,"near TWC Gym, near Nimantran hotel, Maratha Nagar, Tapadia Nagar, Akola, Maharashtra 444005",5.0,70,,https://www.google.com/maps/place/Chetan+Sir%27s+Calculus+Academy/data=!4m7!3m6!1s0x3bd73150e1d40289:0x81935041d2773079!8m2!3d20.7171997!4d77.0091522!16s%2Fg%2F11v_5gmwvx!19sChIJiQLU4VAx1zsReTB30kFQk4E?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9922840832,Chevron The English World The Institute Of Child & Human Development,,Spoken English classes,Akola,,,"infront of whats up mens wear, Main Road, near Shitla Mata Mandir, Ranpise Nagar, Akola, Maharashtra 444001",5.0,13,,https://www.google.com/maps/place/Chevron+The+English+World+The+Institute+Of+Child+%26+Human+Development/data=!4m7!3m6!1s0x3bd72fcb958baab5:0x63c8bf3444d1cbe5!8m2!3d20.706653!4d77.0142177!16s%2Fg%2F11rtzb2wtx!19sChIJtaqLlcsv1zsR5cvRRDS_yGM?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9325515878,Divya Maam's Chemia Coaching Classes,,1st to 12th classes,Akola,,,"P246 8HC Amankhan Plot, Ranpise Nagar, Akola, Maharashtra 444001",5.0,108,,https://www.google.com/maps/place/DIVYA+MAAM%27S+CHEMIA+COACHING+CLASSES/data=!4m7!3m6!1s0x3bd7311916f8de35:0x9eca3695c6a76717!8m2!3d20.7058415!4d77.0114264!16s%2Fg%2F11q2rrt002!19sChIJNd74Fhkx1zsRF2enxpU2yp4?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9765244367,Dynamic Coaching Classes,,IIT JEE coaching,Akola,,,"Hussaini Park, Nutan Hindi School, Shri Shivaji College Rd, Deshmukh Peth, Bhawani Peth, Akola, Maharashtra 444006",5.0,9,,https://www.google.com/maps/place/Dynamic+Coaching+Classes/data=!4m7!3m6!1s0x3bd7314e739a41dd:0xcf35ee1bc46205c7!8m2!3d20.7192391!4d76.9983106!16s%2Fg%2F11kpxsprjw!19sChIJ3UGac04x1zsRxwVixBvuNc8?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9922840395,Elixir Student's World Of Heaven,,IELTS TOEFL classes,Akola,,,"to, Jatharpeth Rd, near Capello Hair Salon Barajyotirling, Raut Wadi, Chhoti Umari, Akola, Maharashtra 444005",4.3,12,,https://www.google.com/maps/place/ELIXIR+Student%27s+World+Of+Heaven/data=!4m7!3m6!1s0x3bd72fd5d61fb733:0xade9f6ca25df4390!8m2!3d20.7119663!4d77.0162732!16s%2Fg%2F11f60zj2dk!19sChIJM7cf1tUv1zsRkEPfJcr26a0?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9028290098,Gravity Classes Akola,,IIT JEE coaching,Akola,,,"Ram Nagar, Chhoti Umari, Akola, Maharashtra 444005",4.8,242,,https://www.google.com/maps/place/Gravity+Classes+Akola/data=!4m7!3m6!1s0x3bd4c1278d85b555:0x5d5577df85210af4!8m2!3d20.714975!4d77.01624!16s%2Fg%2F11f5bnqrmz!19sChIJVbWFjSfB1DsR9Aohhd93VV0?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9096982332,Guitar Studio Varad Tune Your Fingers,,Music classes,Akola,,,"2nd floor, It square complex, 28B, Gorakshan Rd, Kirti Nagar, Akola, Maharashtra 444004",5.0,109,,https://www.google.com/maps/place/Guitar+studio+varad+tune+your+fingers/data=!4m7!3m6!1s0x3bd72f4a1bee1229:0x272c3a2505aa65e8!8m2!3d20.6965158!4d77.0119121!16s%2Fg%2F11t3g9wtv_!19sChIJKRLuG0ov1zsR6GWqBSU6LCc?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
7769995263,Gyanam Coaching Classes,,1st to 12th classes,Akola,,,"Gyanam Coaching Classes, near Lotus Green society, behind Tulshan 3 bunglow, Geeta Nagar, Dahigaon Gawande, Akola, Maharashtra 444002",4.9,23,,https://www.google.com/maps/place/GYANAM+COACHING+CLASSES/data=!4m7!3m6!1s0x3bd73166fb333bad:0xdb557be11232bcdd!8m2!3d20.6896484!4d76.9915265!16s%2Fg%2F11h3nn4n09!19sChIJrTsz-2Yx1zsR3bwyEuF7Vds?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9518799058,Hplus Academy,,IIT JEE coaching,Akola,,,"Toshniwal Layout, Near Prabhat Kids School, Milk Dairy Rd, behind Govt Office, Akola, Maharashtra 444001",5.0,19,,https://www.google.com/maps/place/HPlus+Academy/data=!4m7!3m6!1s0x3bd72f52d7465e0f:0xc72d2b7d5ea6deac!8m2!3d20.7006726!4d77.0144482!16s%2Fg%2F11fjqjv821!19sChIJD15G11Iv1zsRrN6mXn0rLcc?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9923914883,Jalamkar Classes,,1st to 12th classes,Akola,,,"P268 C85 Jalamkar Classes, near Jagruti Vidyalaya, Ranpise Nagar, Akola, Maharashtra 444005",4.4,7,,https://www.google.com/maps/place/Jalamkar+Classes/data=!4m7!3m6!1s0x3bd72f3578cda28b:0xdae51e400a2fff18!8m2!3d20.7110007!4d77.0158714!16s%2Fg%2F11t47d_m6w!19sChIJi6LNeDUv1zsRGP8vCkAe5do?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9881331553,Kedia Commerce Classes Kc2,,1st to 12th classes,Akola,,,"Purva Sankul Complex Opp SA College, RLT College Road, Akola, Maharashtra 444001",4.8,272,,https://www.google.com/maps/place/Kedia+Commerce+Classes+KC2/data=!4m7!3m6!1s0x3bd7314ad195f2db:0x87cf2e788fcc3496!8m2!3d20.7054635!4d77.0063229!16s%2Fg%2F11ghztgp6b!19sChIJ2_KV0Uox1zsRljTMj3guz4c?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9049433433,Lalit Tutorial Campus 4,,1st to 12th classes,Akola,,,"Telephone Exchange, Near BSNL, Krishi Nagar, Toshniwal Layout, Akola, Maharashtra 444001",4.2,315,,https://www.google.com/maps/place/Lalit+tutorial+campus+4/data=!4m7!3m6!1s0x3bd72e047ec2124b:0xec1197167d1aceea!8m2!3d20.7023115!4d77.0163857!16s%2Fg%2F124ypt8_3!19sChIJSxLCfgQu1zsR6s4afRaXEew?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9011355996,Mercy Coaching And English Speaking Classes,,Spoken English classes,Akola,Akot,,"Mercy Home Acupressure Center, Yatra Chowk, Landy pura, Keshavraj Vetaal, Akot, Maharashtra 444101",5.0,10,,https://www.google.com/maps/place/Mercy+coaching+and+English+speaking+classes/data=!4m7!3m6!1s0x3bd71b5e2cdf899d:0x61664b8a9e0e2ad7!8m2!3d21.094463!4d77.0605804!16s%2Fg%2F11qydkgpdg!19sChIJnYnfLF4b1zsR1yoOnopLZmE?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9199005789,New Disha English School,,Spoken English classes,Akola,Akot,,"near Taha Masjid, Gajanan Nagar, Akot, Maharashtra 444101",4.3,16,,https://www.google.com/maps/place/New+Disha+English+School/data=!4m7!3m6!1s0x3bd71bb2553582e9:0xb1a2506fb1055eb8!8m2!3d21.1038199!4d77.0621128!16s%2Fg%2F11c5_tvmj5!19sChIJ6YI1VbIb1zsRuF4FsW9QorE?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9422164530,Niraj Rathi's Career Forum Akola Nrcf,,1st to 12th classes,Akola,,,"Behind RLT College, Near New Bus Stand, कलेक्टर कॉलोनी, Akola, Maharashtra 444001",4.6,132,,"https://www.google.com/maps/place/Niraj+RATHI%27S+CAREER+FORUM,+AKOLA+%28NRCF%29/data=!4m7!3m6!1s0x3bd731e30e0fbf93:0x45016fa912c142ac!8m2!3d20.7070151!4d77.0064332!16s%2Fg%2F1pyqmrv49!19sChIJk78PDuMx1zsRrELBEqlvAUU?authuser=0&hl=en&rclk=1",output\Akola\all_data.csv,not_contacted,,,,,
8446622585,Om Khotre Sir's Quanta Classes,,IIT JEE coaching,Akola,,,"Milk Dairy Rd, Shastri Nagar, Akola, Maharashtra 444001",4.7,58,,https://www.google.com/maps/place/Om+Khotre+Sir%27s+QUANTA+CLASSES/data=!4m7!3m6!1s0x3bd72e031293b4fb:0xaa1aaee0603121e7!8m2!3d20.7032559!4d77.0145865!16s%2Fg%2F11hbpytx7b!19sChIJ-7STEgMu1zsR5yExYOCuGqo?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
7776969462,Origin Institute,,IIT JEE coaching,Akola,,,"Z.P. Colony, behind Siddheshwar Ganpati Mandir, Shastri Nagar, Akola, Maharashtra 444001",4.8,40,,https://www.google.com/maps/place/Origin+Institute/data=!4m7!3m6!1s0x3bd72ff1dc4aea19:0x8e314706edd34214!8m2!3d20.7057022!4d77.0154187!16s%2Fg%2F11hdsfwb_5!19sChIJGepK3PEv1zsRFELT7QZHMY4?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9922332119,Phadke Academy,,1st to 12th classes,Akola,,,"Nanasaheb Patil Nagar, Jatharpeth, Akola, Maharashtra 444005",4.6,125,,https://www.google.com/maps/place/Phadke+Academy/data=!4m7!3m6!1s0x3bd72e188974036d:0xb28ca7c786d147ff!8m2!3d20.7163284!4d77.0187986!16s%2Fg%2F11cnb65n5v!19sChIJbQN0iRgu1zsR_0fRhsenjLI?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
8045682665,Physics Wallah Vidyapeeth Coaching Center Akola IIT JEE NEET & Foundation,,1st to 12th classes,Akola,,,"3rd Floor, Infront of Pantaloons store, Yamuna Business Park, Murtizapur Rd, Kirti Nagar, Akola, Maharashtra 444001",4.7,363,https://pw.live/offline-centres/batches/vidyapeeth/akola-mh,"https://www.google.com/maps/place/Physics+Wallah+Vidyapeeth+Coaching+Center+Akola+%7C+IIT+JEE,+NEET+%26+Foundation/data=!4m7!3m6!1s0x3bd731cf52717179:0xac39e5b8f17284cd!8m2!3d20.6996094!4d77.0136432!16s%2Fg%2F11w92l71l9!19sChIJeXFxUs8x1zsRzYRy8bjlOaw?authuser=0&hl=en&rclk=1",output\phone_extraction_smoke\Akola\ALL_DATA.csv,not_contacted,,,,,
9527579920,Rdg Music Academy,,Music classes,Akola,,,"Murtizapur Rd, inside RDG college Campus, Shastri Nagar, Akola, Maharashtra 444001",4.9,47,,https://www.google.com/maps/place/Rdg+Music+Academy+-+Collab+With+YOLO/data=!4m7!3m6!1s0x3bd72f2a8f554409:0x27d3a2b70e4f436f!8m2!3d20.7013718!4d77.0115909!16s%2Fg%2F11lng3pm_6!19sChIJCURVjyov1zsRb0NPDrei0yc?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
7373061111,Rise,,1st to 12th classes,Akola,,,"4th Floor, Yamuna Business Park, Kirti Nagar, Akola, Maharashtra 444001",5.0,52,,https://www.google.com/maps/place/RISE+-+Rathi+Institute+of+Science+Education/data=!4m7!3m6!1s0x3bd72f36cb3a17a7:0x48e791fc7f313eb7!8m2!3d20.6995446!4d77.0135605!16s%2Fg%2F11v5x_c_rp!19sChIJpxc6yzYv1zsRtz4xf_yR50g?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9049449933,Sarda's Career Point,,1st to 12th classes,Akola,,,"second floor, Above king bakery, near LRT commerce college, Akola, Maharashtra 444001",4.4,141,,https://www.google.com/maps/place/Sarda%27s+Career+Point/data=!4m7!3m6!1s0x3bd731e287ffdecb:0xc6a7ad406d0e98da!8m2!3d20.7078637!4d77.0096763!16s%2Fg%2F11dyzlz5lm!19sChIJy97_h-Ix1zsR2pgObUCtp8Y?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9370811902,Shastrakar Sir's Utkarsh Education Akola,,1st to 12th classes,Akola,,,"Telephone Exchange, Near BSNL Krishi Nagar, Toshniwal Layout, Akola, Maharashtra 444001",4.7,27,,https://www.google.com/maps/place/Shastrakar+Sir%27s+Utkarsh+Education+Akola/data=!4m7!3m6!1s0x3bd72f230cf5c23d:0xc53d1dbbe91c1a54!8m2!3d20.701811!4d77.0165106!16s%2Fg%2F11fsb1djry!19sChIJPcL1DCMv1zsRVBoc6bsdPcU?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9822730441,Shree Coaching Classes,,HSC Classes,Akola,,,"Datta Raj plaza, Ring Rd, Keshav Nagar, Akola, Maharashtra 444004",5.0,10,,"https://www.google.com/maps/place/Shree+coaching+classes/@20.6800699,77.021077,17z/data=!3m1!4b1!4m6!3m5!1s0x3bd72d6a381cd23d:0xc0013647f3533143!8m2!3d20.6800699!4d77.021077!16s%2Fg%2F11s7b8jjp2?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUxNy4wIKXMDSoASAFQAw%3D%3D",output\Akola\all_data.csv,not_contacted,,,,,
9970544880,Shree Commerce Coaching Classes,,1st to 12th classes,Akola,Balapur,,"Sant Tukaram Nager, Balapur Road, Rokadiya Nagar, Shegaon, Maharashtra 444203",4.9,69,,https://www.google.com/maps/place/Shree+Commerce+Coaching+Classes/data=!4m7!3m6!1s0x3bd745a1217ff5d5:0xefe00eb98c388540!8m2!3d20.7900963!4d76.6907231!16s%2Fg%2F11gfnhh2h1!19sChIJ1fV_IaFF1zsRQIU4jLkO4O8?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
9420708784,Swarnandan Music School For All,,Music classes,Akola,Akola,,"near, Rani Sati Dham Mandir Rd, opposite of police lawn, New Radhakisan Plots, Akola, Maharashtra 444001",4.9,18,,https://www.google.com/maps/place/Swarnandan+Music+School+for+All/data=!4m7!3m6!1s0x3bd731eff1dce9c7:0x9c08df85882b099e!8m2!3d20.7049164!4d76.9983053!16s%2Fg%2F11f401pk2m!19sChIJx-nc8e8x1zsRngkriIXfCJw?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
8263058401,The Photon Academy,,IIT JEE coaching,Akola,,,"Jawahar nagar chowk, opposite to motherdairy, Shastri Nagar, Akola, Maharashtra 444001",5.0,3,,https://www.google.com/maps/place/The+Photon+Academy/data=!4m7!3m6!1s0x3bd72f5424241493:0xe2f821e34a19bfc3!8m2!3d20.7071201!4d77.0166567!16s%2Fg%2F11zkvwvjhx!19sChIJkxQkJFQv1zsRw78ZSuMh-OI?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
7972911480,Triratna English Classes,,Spoken English classes,Akola,,,"Raut Wadi, Chhoti Umari, Akola, Maharashtra 444005",4.9,11,,https://www.google.com/maps/place/Triratna+English+Classes/data=!4m7!3m6!1s0x3bd72e194b1ed48b:0x99c46a9d2bad3944!8m2!3d20.7125689!4d77.0162439!16s%2Fg%2F11bztgzy3y!19sChIJi9QeSxku1zsRRDmtK51qxJk?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
8007972932,Unique Coaching Classes,,1st to 12th classes,Akola,,,"Khadki, Akola, Maharashtra 444004",5.0,1,,https://www.google.com/maps/place/UNIQUE+COACHING+CLASSES/data=!4m7!3m6!1s0x3bd72d8d90ca0d95:0x1752768afdbf4d3f!8m2!3d20.667018!4d77.0208402!16s%2Fg%2F11y1vjv0kr!19sChIJlQ3KkI0t1zsRP02__Yp2Uhc?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
7517883862,Utkarsh Academy,,1st to 12th classes,Akola,,,"M2HF XWQ, Umri Pragane Balapur, Keshav Nagar, Akola, Maharashtra 444004",4.8,13,,https://www.google.com/maps/place/Utkarsh+Academy/data=!4m7!3m6!1s0x3bd72def004021ed:0x7a6c7f174d83f358!8m2!3d20.6799643!4d77.0248732!16s%2Fg%2F11fy4kd8g3!19sChIJ7SFAAO8t1zsRWPODTRd_bHo?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
7219542095,Vsm And Kgp Sir's Neev Academy Akola,,IIT JEE coaching,Akola,,,"Vidya Mandir Boys High School, Civil Line Rd, opp. Nehru Park, Shastri Nagar, Akola, Maharashtra 444001",4.6,174,,https://www.google.com/maps/place/VSM+and+KGP+Sir%27s+Neev+Academy+Akola/data=!4m7!3m6!1s0x3bd73146e3a8aaeb:0xc719aeef190a8c74!8m2!3d20.701428!4d77.0096761!16s%2Fg%2F11qrfwkpn6!19sChIJ66qo40Yx1zsRdIwKGe-uGcc?authuser=0&hl=en&rclk=1,output\Akola\all_data.csv,not_contacted,,,,,
7875038843,Adarsh English Primary School,,Spoken English Academy,Amravati,Bhatkuli,,"Shop No 1, Adarsh Bulding, Near Bus Stop Daryapur, Road, At Post, Amravati, Bhatkuli, Maharashtra 444602",5.0,4,,"https://www.google.com/maps/place/Adarsh+English+Primary+School/@20.9094777,77.6019663,17z/data=!3m1!4b1!4m6!3m5!1s0x3bd6b96294ccbbb5:0xfe419bb932ac3c46!8m2!3d20.9094777!4d77.6019663!16s%2Fg%2F11mw7pvqnf?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUyNy4wIKXMDSoASAFQAw%3D%3D",output\all_data.csv,not_contacted,,,,,
9860792522,Agrawal's Professional Academy Apa,,1st to 12th classes,Amravati,,,"Agrawal's Professional Academy (APA, near Manibai Gujrati School, Amba Peth, Amravati, Maharashtra 444601",5.0,80,,https://www.google.com/maps/place/AGRAWAL%27S+PROFESSIONAL+ACADEMY+%28APA%29/data=!4m7!3m6!1s0x3bd6a5c0b01ca1a1:0xaef18533de78822d!8m2!3d20.9260264!4d77.7561281!16s%2Fg%2F11t3vmcybn!19sChIJoaEcsMCl1jsRLYJ43jOF8a4?authuser=0&hl=en&rclk=1,output\all_data.csv,not_contacted,,,,,
9890911383,Aniket Thakare Chemistry Classes,,1st to 12th classes,Amravati,,,"Rajapeth - Irwin Square Flyover, beside Rohit Vadewale, near Samarth High School, Deorankar Nagar, Sharda Vihar, Amravati, Maharashtra 444605",5.0,270,,https://www.google.com/maps/place/Aniket+Thakare+Chemistry+Classes+-+Best+JEE+Coaching+Classes+In+Amravati+%7C+Best+NEET+Coaching+Classes+In+Amravati+%7C+MHT-CET/data=!4m7!3m6!1s0x3bd6a56b2da87eb3:0x5a99dc042310bda8!8m2!3d20.9169834!4d77.7516255!16s%2Fg%2F11sswp5_gv!19sChIJs36oLWul1jsRqL0QIwTcmVo?authuser=0&hl=en&rclk=1,output\all_data.csv,not_contacted,,,,,
8408074988,Avasthi Spoken English Classes,,English Speaking Classes,Amravati,Bhatkuli,,"in front of Govt. Polytechnic College, Gadge Nagar, Amravati, Maharashtra 444603",5.0,6,,"https://www.google.com/maps/place/Avasthi+Spoken+English+Classes/@20.9462525,77.7657459,17z/data=!3m1!4b1!4m6!3m5!1s0x3bd6a3c9a69937bd:0x65fe7f64119711d1!8m2!3d20.9462525!4d77.7657459!16s%2Fg%2F11frlcht17?authuser=0&hl=en&entry=ttu&g_ep=EgoyMDI2MDUyNy4wIKXMDSoASAFQAw%3D%3D",output\all_data.csv,not_contacted,,,,,
8983315203,Awacademy,,1st to 12th classes,Amravati,,,"AWAcademy, Rathi Nagar, Amravati, Maharashtra 444603",4.7,572,,https://www.google.com/maps/place/AWAcademy/data=!4m7!3m6!1s0x3bd6a342c373a49f:0x771934ee70000000!8m2!3d20.9496639!4d77.7669794!16s%2Fg%2F11rdx1p4mv!19sChIJn6Rzw0Kj1jsRAAAAcO40GXc?authuser=0&hl=en&rclk=1,output\all_data.csv,not_contacted,,,,,
9420123994,Bhuyar Sir Educare,,1st to 12th classes,Amravati,,,"Plot no. 12B, Priya Park, near Khana Khazana, Navsaari, Amravati, Maharashtra 444604",4.9,134,,https://www.google.com/maps/place/Bhuyar+Sir+Educare/data=!4m7!3m6!1s0x3bd6bdc620bc1e93:0x80e0281b0b4f434f!8m2!3d20.9742868!4d77.7399714!16s%2Fg%2F11n8sww8wg!19sChIJkx68IMa91jsRT0NPCxso4IA?authuser=0&hl=en&rclk=1,output\all_data.csv,not_contacted,,,,,
